species_code,n_records,percentile,last_sync
azchum1,42341,84.5620,2025-04-27T17:52:55.782Z
flctan,42347,84.5711,2025-04-27T17:52:55.782Z
boowar1,42361,84.5803,2025-04-27T17:52:55.782Z
rcatan1,42400,84.5894,2025-04-27T17:52:55.782Z
brotre2,42404,84.5985,2025-04-27T17:52:55.782Z
chobla1,42446,84.6077,2025-04-27T17:52:55.782Z
rtbcoc1,42478,84.6168,2025-04-27T17:52:55.782Z
grybus1,42731,84.6259,2025-04-27T17:52:55.782Z
greshe,42965,84.6351,2025-04-27T17:52:55.782Z
colsun2,42969,84.6442,2025-04-27T17:52:55.782Z
piwtyr1,42973,84.6533,2025-04-27T17:52:55.782Z
henspa,42975,84.6625,2025-04-27T17:52:55.782Z
tomtit1,42990,84.6716,2025-04-27T17:52:55.782Z
plaflo1,43079,84.6807,2025-04-27T17:52:55.782Z
piebar1,43112,84.6899,2025-04-27T17:52:55.782Z
bkwvir,43155,84.6990,2025-04-27T17:52:55.782Z
bkbalb,43157,84.7081,2025-04-27T17:52:55.782Z
palhor3,43165,84.7173,2025-04-27T17:52:55.782Z
colinc1,43234,84.7264,2025-04-27T17:52:55.782Z
blctit1,43235,84.7355,2025-04-27T17:52:55.782Z
blwsal1,43266,84.7447,2025-04-27T17:52:55.782Z
y00839,43287,84.7538,2025-04-27T17:52:55.782Z
spispi1,43289,84.7629,2025-04-27T17:52:55.782Z
comcan,43332,84.7721,2025-04-27T17:52:55.782Z
banmyn1,43408,84.7812,2025-04-27T17:52:55.782Z
boorat1,43432,84.7904,2025-04-27T17:52:55.782Z
andcon1,43453,84.7995,2025-04-27T17:52:55.782Z
whsflo1,43567,84.8086,2025-04-27T17:52:55.782Z
surfbi,43607,84.8178,2025-04-27T17:52:55.782Z
whhwoo,43656,84.8269,2025-04-27T17:52:55.782Z
ettwoo1,43702,84.8360,2025-04-27T17:52:55.782Z
chutap1,43714,84.8452,2025-04-27T17:52:55.782Z
brhpar1,43738,84.8543,2025-04-27T17:52:55.782Z
karthr1,43781,84.8634,2025-04-27T17:52:55.782Z
sibrub,43851,84.8726,2025-04-27T17:52:55.782Z
plured1,43955,84.8817,2025-04-27T17:52:55.782Z
whtger1,43971,84.8908,2025-04-27T17:52:55.782Z
gresku1,44002,84.9000,2025-04-27T17:52:55.782Z
rebduc1,44059,84.9091,2025-04-27T17:52:55.782Z
indrol3,44071,84.9182,2025-04-27T17:52:55.782Z
sccsun2,44120,84.9274,2025-04-27T17:52:55.782Z
gobfly1,44140,84.9365,2025-04-27T17:52:55.782Z
ariwoo,44142,84.9456,2025-04-27T17:52:55.782Z
jacbuz1,44172,84.9548,2025-04-27T17:52:55.782Z
ortlon1,44173,84.9639,2025-04-27T17:52:55.782Z
peethr1,44202,84.9731,2025-04-27T17:52:55.782Z
nstspa,44202,84.9822,2025-04-27T17:52:55.782Z
parcro2,44228,84.9913,2025-04-27T17:52:55.782Z
batele1,44316,85.0005,2025-04-27T17:52:55.782Z
sibjay1,44419,85.0096,2025-04-27T17:52:55.782Z
chcbla2,44460,85.0187,2025-04-27T17:52:55.782Z
sohmyn1,44566,85.0279,2025-04-27T17:52:55.782Z
crcwoo1,44647,85.0370,2025-04-27T17:52:55.782Z
ibechi2,44677,85.0461,2025-04-27T17:52:55.782Z
gnbtro1,44718,85.0553,2025-04-27T17:52:55.782Z
lolbuz1,44884,85.0644,2025-04-27T17:52:55.782Z
copgoo1,44970,85.0735,2025-04-27T17:52:55.782Z
spbwoo1,45012,85.0827,2025-04-27T17:52:55.782Z
scbhum1,45025,85.0918,2025-04-27T17:52:55.782Z
subwar6,45153,85.1009,2025-04-27T17:52:55.782Z
maggoo1,45433,85.1101,2025-04-27T17:52:55.782Z
crithr,45454,85.1192,2025-04-27T17:52:55.782Z
vitpar1,45548,85.1283,2025-04-27T17:52:55.782Z
vefnut1,45585,85.1375,2025-04-27T17:52:55.782Z
graspa1,45660,85.1466,2025-04-27T17:52:55.782Z
slcfly1,45664,85.1558,2025-04-27T17:52:55.782Z
crefra2,45714,85.1649,2025-04-27T17:52:55.782Z
perpel1,45725,85.1740,2025-04-27T17:52:55.782Z
broger1,45781,85.1832,2025-04-27T17:52:55.782Z
capbul1,45807,85.1923,2025-04-27T17:52:55.782Z
bkcori,45807,85.2014,2025-04-27T17:52:55.782Z
cheara1,45808,85.2106,2025-04-27T17:52:55.782Z
vioeup1,45809,85.2197,2025-04-27T17:52:55.782Z
taibap1,45818,85.2288,2025-04-27T17:52:55.782Z
grsfly1,45874,85.2380,2025-04-27T17:52:55.782Z
comduc2,45917,85.2471,2025-04-27T17:52:55.782Z
gyhwar2,45983,85.2562,2025-04-27T17:52:55.782Z
pacgul1,46093,85.2654,2025-04-27T17:52:55.782Z
sohbul1,46103,85.2745,2025-04-27T17:52:55.782Z
grseag1,46119,85.2836,2025-04-27T17:52:55.782Z
scrbla1,46139,85.2928,2025-04-27T17:52:55.782Z
azwmag2,46141,85.3019,2025-04-27T17:52:55.782Z
grefla2,46178,85.3110,2025-04-27T17:52:55.782Z
zebfin2,46199,85.3202,2025-04-27T17:52:55.782Z
tersan,46236,85.3293,2025-04-27T17:52:55.782Z
rercac1,46421,85.3384,2025-04-27T17:52:55.782Z
wookin1,46454,85.3476,2025-04-27T17:52:55.782Z
casauk,46520,85.3567,2025-04-27T17:52:55.782Z
mabpar,46584,85.3659,2025-04-27T17:52:55.782Z
placuc1,46639,85.3750,2025-04-27T17:52:55.782Z
belmin1,46659,85.3841,2025-04-27T17:52:55.782Z
gnbman,46698,85.3933,2025-04-27T17:52:55.782Z
hoared,46707,85.4024,2025-04-27T17:52:55.782Z
chibla1,46718,85.4115,2025-04-27T17:52:55.782Z
stvhum2,46763,85.4207,2025-04-27T17:52:55.782Z
grhtan1,46833,85.4298,2025-04-27T17:52:55.782Z
sybhor1,46863,85.4389,2025-04-27T17:52:55.782Z
thlwre1,46927,85.4481,2025-04-27T17:52:55.782Z
brbmot1,46957,85.4572,2025-04-27T17:52:55.782Z
swtman1,46976,85.4663,2025-04-27T17:52:55.782Z
chbcuc2,47002,85.4755,2025-04-27T17:52:55.782Z
gycful1,47037,85.4846,2025-04-27T17:52:55.782Z
yewlap2,47078,85.4937,2025-04-27T17:52:55.782Z
ftpswi1,47142,85.5029,2025-04-27T17:52:55.782Z
baerob1,47290,85.5120,2025-04-27T17:52:55.782Z
eueowl1,47336,85.5211,2025-04-27T17:52:55.782Z
werher,47360,85.5303,2025-04-27T17:52:55.782Z
gripig1,47376,85.5394,2025-04-27T17:52:55.782Z
vichum,47378,85.5486,2025-04-27T17:52:55.782Z
plcjay1,47436,85.5577,2025-04-27T17:52:55.782Z
carwoo1,47509,85.5668,2025-04-27T17:52:55.782Z
spewea1,47520,85.5760,2025-04-27T17:52:55.782Z
greela,47550,85.5851,2025-04-27T17:52:55.782Z
vicwoo2,47587,85.5942,2025-04-27T17:52:55.782Z
growea1,47708,85.6034,2025-04-27T17:52:55.782Z
creduc1,47709,85.6125,2025-04-27T17:52:55.782Z
stonec7,47730,85.6216,2025-04-27T17:52:55.782Z
dusant1,47745,85.6308,2025-04-27T17:52:55.782Z
asfblu1,47819,85.6399,2025-04-27T17:52:55.782Z
sdcsun3,47863,85.6490,2025-04-27T17:52:55.782Z
ruffan13,47884,85.6582,2025-04-27T17:52:55.782Z
reccuc1,47933,85.6673,2025-04-27T17:52:55.782Z
runlar1,47935,85.6764,2025-04-27T17:52:55.782Z
pltsun2,47937,85.6856,2025-04-27T17:52:55.782Z
pmtspi1,47948,85.6947,2025-04-27T17:52:55.782Z
sptkne1,47990,85.7038,2025-04-27T17:52:55.782Z
whimon1,48092,85.7130,2025-04-27T17:52:55.782Z
sicswi1,48095,85.7221,2025-04-27T17:52:55.782Z
brvear1,48109,85.7313,2025-04-27T17:52:55.782Z
bcbeag1,48230,85.7404,2025-04-27T17:52:55.782Z
combab3,48372,85.7495,2025-04-27T17:52:55.782Z
monwoo1,48417,85.7587,2025-04-27T17:52:55.782Z
litgra1,48426,85.7678,2025-04-27T17:52:55.782Z
coffal1,48462,85.7769,2025-04-27T17:52:55.782Z
recpar,48469,85.7861,2025-04-27T17:52:55.782Z
labter1,48495,85.7952,2025-04-27T17:52:55.782Z
manher1,48524,85.8043,2025-04-27T17:52:55.782Z
brwpar1,48525,85.8135,2025-04-27T17:52:55.782Z
varfai5,48546,85.8226,2025-04-27T17:52:55.782Z
bubgro1,48566,85.8317,2025-04-27T17:52:55.782Z
whbcus1,48684,85.8409,2025-04-27T17:52:55.782Z
gilfli,48782,85.8500,2025-04-27T17:52:55.782Z
buwcin1,48918,85.8591,2025-04-27T17:52:55.782Z
whnhon2,49012,85.8683,2025-04-27T17:52:55.782Z
lotjae,49024,85.8774,2025-04-27T17:52:55.782Z
ostric2,49026,85.8865,2025-04-27T17:52:55.782Z
plamar1,49229,85.8957,2025-04-27T17:52:55.782Z
brcdov1,49353,85.9048,2025-04-27T17:52:55.782Z
spbpel1,49375,85.9139,2025-04-27T17:52:55.782Z
yebcar,49391,85.9231,2025-04-27T17:52:55.782Z
blnswa2,49467,85.9322,2025-04-27T17:52:55.782Z
blacra1,49515,85.9414,2025-04-27T17:52:55.782Z
wesowl1,49515,85.9505,2025-04-27T17:52:55.782Z
refspi1,49538,85.9596,2025-04-27T17:52:55.782Z
lottyr1,49539,85.9688,2025-04-27T17:52:55.782Z
capcro1,49570,85.9779,2025-04-27T17:52:55.782Z
malkin1,49640,85.9870,2025-04-27T17:52:55.782Z
rufmot1,49660,85.9962,2025-04-27T17:52:55.782Z
chbtou1,49664,86.0053,2025-04-27T17:52:55.782Z
yeebab1,49722,86.0144,2025-04-27T17:52:55.782Z
orhthr1,49856,86.0236,2025-04-27T17:52:55.782Z
scrcac1,49864,86.0327,2025-04-27T17:52:55.782Z
scbwre1,49880,86.0418,2025-04-27T17:52:55.782Z
wrlrus1,49921,86.0510,2025-04-27T17:52:55.782Z
bubwre1,49932,86.0601,2025-04-27T17:52:55.782Z
phecou2,50074,86.0692,2025-04-27T17:52:55.782Z
chcant2,50093,86.0784,2025-04-27T17:52:55.782Z
whttou1,50101,86.0875,2025-04-27T17:52:55.782Z
scamin3,50156,86.0966,2025-04-27T17:52:55.782Z
tyrmet1,50214,86.1058,2025-04-27T17:52:55.782Z
brbsol1,50238,86.1149,2025-04-27T17:52:55.782Z
pinpig3,50259,86.1241,2025-04-27T17:52:55.782Z
sttbab1,50319,86.1332,2025-04-27T17:52:55.782Z
sofspi1,50334,86.1423,2025-04-27T17:52:55.782Z
chemun,50336,86.1515,2025-04-27T17:52:55.782Z
jerbus2,50352,86.1606,2025-04-27T17:52:55.782Z
pacher1,50385,86.1697,2025-04-27T17:52:55.782Z
grwsal1,50411,86.1789,2025-04-27T17:52:55.782Z
affeag1,50427,86.1880,2025-04-27T17:52:55.782Z
yetwoo2,50448,86.1971,2025-04-27T17:52:55.782Z
chifla1,50462,86.2063,2025-04-27T17:52:55.782Z
bkctch1,50555,86.2154,2025-04-27T17:52:55.782Z
wnbfin1,50631,86.2245,2025-04-27T17:52:55.782Z
isawhe1,50648,86.2337,2025-04-27T17:52:55.782Z
stybul1,50696,86.2428,2025-04-27T17:52:55.782Z
smbwoo1,50768,86.2519,2025-04-27T17:52:55.782Z
blctan1,50846,86.2611,2025-04-27T17:52:55.782Z
trimun,50865,86.2702,2025-04-27T17:52:55.782Z
pahros1,50959,86.2793,2025-04-27T17:52:55.782Z
blttit2,51009,86.2885,2025-04-27T17:52:55.782Z
palhar1,51117,86.2976,2025-04-27T17:52:55.782Z
viosab1,51315,86.3068,2025-04-27T17:52:55.782Z
arcwar1,51333,86.3159,2025-04-27T17:52:55.782Z
yebcac1,51401,86.3250,2025-04-27T17:52:55.782Z
grcbri1,51454,86.3342,2025-04-27T17:52:55.782Z
blcbul2,51493,86.3433,2025-04-27T17:52:55.782Z
indcha1,51589,86.3524,2025-04-27T17:52:55.782Z
pinjay,51822,86.3616,2025-04-27T17:52:55.782Z
plbwoo1,51824,86.3707,2025-04-27T17:52:55.782Z
sabgul,51897,86.3798,2025-04-27T17:52:55.782Z
whbvul1,51922,86.3890,2025-04-27T17:52:55.782Z
wesant1,51923,86.3981,2025-04-27T17:52:55.782Z
wantat1,52020,86.4072,2025-04-27T17:52:55.782Z
jacsni,52037,86.4164,2025-04-27T17:52:55.782Z
spehum1,52164,86.4255,2025-04-27T17:52:55.782Z
relthr1,52188,86.4346,2025-04-27T17:52:55.782Z
famcha1,52269,86.4438,2025-04-27T17:52:55.782Z
grwpel1,52301,86.4529,2025-04-27T17:52:55.782Z
bufpar,52313,86.4620,2025-04-27T17:52:55.782Z
natfra2,52350,86.4712,2025-04-27T17:52:55.782Z
ausneg1,52374,86.4803,2025-04-27T17:52:55.782Z
cregos1,52462,86.4894,2025-04-27T17:52:55.782Z
litbit1,52632,86.4986,2025-04-27T17:52:55.782Z
berhum,52641,86.5077,2025-04-27T17:52:55.782Z
karpri1,52679,86.5169,2025-04-27T17:52:55.782Z
virwar,52733,86.5260,2025-04-27T17:52:55.782Z
shtsan,52897,86.5351,2025-04-27T17:52:55.782Z
noremt1,52954,86.5443,2025-04-27T17:52:55.782Z
whehum,52980,86.5534,2025-04-27T17:52:55.782Z
eursco1,52988,86.5625,2025-04-27T17:52:55.782Z
vartri1,53008,86.5717,2025-04-27T17:52:55.782Z
stbwoo2,53019,86.5808,2025-04-27T17:52:55.782Z
whbman1,53053,86.5899,2025-04-27T17:52:55.782Z
reboxp1,53072,86.5991,2025-04-27T17:52:55.782Z
batapa2,53148,86.6082,2025-04-27T17:52:55.782Z
giacow,53150,86.6173,2025-04-27T17:52:55.782Z
larcus1,53165,86.6265,2025-04-27T17:52:55.782Z
whstan1,53203,86.6356,2025-04-27T17:52:55.782Z
pacreh1,53232,86.6447,2025-04-27T17:52:55.782Z
whwcoo1,53336,86.6539,2025-04-27T17:52:55.782Z
grfdov1,53452,86.6630,2025-04-27T17:52:55.782Z
grsplo,53566,86.6721,2025-04-27T17:52:55.782Z
whtfan1,53640,86.6813,2025-04-27T17:52:55.782Z
spetyr1,53702,86.6904,2025-04-27T17:52:55.782Z
brcfly1,53957,86.6996,2025-04-27T17:52:55.782Z
andeme1,54142,86.7087,2025-04-27T17:52:55.782Z
rawwre1,54208,86.7178,2025-04-27T17:52:55.782Z
comwoo1,54242,86.7270,2025-04-27T17:52:55.782Z
whrswa1,54335,86.7361,2025-04-27T17:52:55.782Z
kinvul1,54428,86.7452,2025-04-27T17:52:55.782Z
bicwre1,54477,86.7544,2025-04-27T17:52:55.782Z
nswowl,54568,86.7635,2025-04-27T17:52:55.782Z
gstlar1,54719,86.7726,2025-04-27T17:52:55.782Z
bacant2,54802,86.7818,2025-04-27T17:52:55.782Z
plupig2,54856,86.7909,2025-04-27T17:52:55.782Z
whtswa3,54925,86.8000,2025-04-27T17:52:55.782Z
duswoo1,55150,86.8092,2025-04-27T17:52:55.782Z
seaspa,55184,86.8183,2025-04-27T17:52:55.782Z
yebmag,55337,86.8274,2025-04-27T17:52:55.782Z
watlap1,55411,86.8366,2025-04-27T17:52:55.782Z
orisky1,55416,86.8457,2025-04-27T17:52:55.782Z
rubwre1,55447,86.8548,2025-04-27T17:52:55.782Z
cinbec1,55711,86.8640,2025-04-27T17:52:55.782Z
chimoc1,55719,86.8731,2025-04-27T17:52:55.782Z
grnwar1,55737,86.8823,2025-04-27T17:52:55.782Z
rbsrob1,55839,86.8914,2025-04-27T17:52:55.782Z
andsol1,55873,86.9005,2025-04-27T17:52:55.782Z
jabwar,56005,86.9097,2025-04-27T17:52:55.782Z
codfin1,56036,86.9188,2025-04-27T17:52:55.782Z
libeat1,56038,86.9279,2025-04-27T17:52:55.782Z
armbab1,56065,86.9371,2025-04-27T17:52:55.782Z
whthon1,56330,86.9462,2025-04-27T17:52:55.782Z
uplgoo1,56457,86.9553,2025-04-27T17:52:55.782Z
scnpig1,56467,86.9645,2025-04-27T17:52:55.782Z
schpar1,56511,86.9736,2025-04-27T17:52:55.782Z
trsowl,56574,86.9827,2025-04-27T17:52:55.782Z
rubrob,56643,86.9919,2025-04-27T17:52:55.782Z
afrjac1,56650,87.0010,2025-04-27T17:52:55.782Z
scamin1,56655,87.0101,2025-04-27T17:52:55.782Z
chbeat1,56680,87.0193,2025-04-27T17:52:55.782Z
masyel5,56740,87.0284,2025-04-27T17:52:55.782Z
cinfly2,56748,87.0375,2025-04-27T17:52:55.782Z
brogos1,56832,87.0467,2025-04-27T17:52:55.782Z
hudgod,56993,87.0558,2025-04-27T17:52:55.782Z
plaxen1,56996,87.0649,2025-04-27T17:52:55.782Z
souscr1,57021,87.0741,2025-04-27T17:52:55.782Z
plaant1,57050,87.0832,2025-04-27T17:52:55.782Z
grpfin1,57136,87.0924,2025-04-27T17:52:55.782Z
darter3,57164,87.1015,2025-04-27T17:52:55.782Z
chiwig1,57227,87.1106,2025-04-27T17:52:55.782Z
ausgan1,57241,87.1198,2025-04-27T17:52:55.782Z
babshr1,57309,87.1289,2025-04-27T17:52:55.782Z
toctou1,57399,87.1380,2025-04-27T17:52:55.782Z
lawgol,57612,87.1472,2025-04-27T17:52:55.782Z
yebbul3,57636,87.1563,2025-04-27T17:52:55.782Z
leafly2,57729,87.1654,2025-04-27T17:52:55.782Z
blfspo1,57756,87.1746,2025-04-27T17:52:55.782Z
yewbla2,57839,87.1837,2025-04-27T17:52:55.782Z
rebfir2,57865,87.1928,2025-04-27T17:52:55.782Z
brbswa1,58000,87.2020,2025-04-27T17:52:55.782Z
grhgul,58001,87.2111,2025-04-27T17:52:55.782Z
brcvir1,58023,87.2202,2025-04-27T17:52:55.782Z
retpip,58162,87.2294,2025-04-27T17:52:55.782Z
gregre1,58222,87.2385,2025-04-27T17:52:55.782Z
grycur1,58268,87.2476,2025-04-27T17:52:55.782Z
goflea1,58282,87.2568,2025-04-27T17:52:55.782Z
ausshe1,58335,87.2659,2025-04-27T17:52:55.782Z
orwpar,58476,87.2751,2025-04-27T17:52:55.782Z
gerswi1,58754,87.2842,2025-04-27T17:52:55.782Z
aplfal,58896,87.2933,2025-04-27T17:52:55.782Z
hacdro1,58959,87.3025,2025-04-27T17:52:55.782Z
y01036,58987,87.3116,2025-04-27T17:52:55.782Z
gretin1,58995,87.3207,2025-04-27T17:52:55.782Z
buwpar3,59046,87.3299,2025-04-27T17:52:55.782Z
colfly1,59167,87.3390,2025-04-27T17:52:55.782Z
tincis1,59230,87.3481,2025-04-27T17:52:55.782Z
bokmak1,59267,87.3573,2025-04-27T17:52:55.782Z
corcra,59360,87.3664,2025-04-27T17:52:55.782Z
pipcis2,59385,87.3755,2025-04-27T17:52:55.782Z
auskit1,59472,87.3847,2025-04-27T17:52:55.782Z
whwter,59547,87.3938,2025-04-27T17:52:55.782Z
cosswa1,59965,87.4029,2025-04-27T17:52:55.782Z
nobtyr,60054,87.4121,2025-04-27T17:52:55.782Z
swafra2,60134,87.4212,2025-04-27T17:52:55.782Z
grebar1,60145,87.4303,2025-04-27T17:52:55.782Z
aussho1,60168,87.4395,2025-04-27T17:52:55.782Z
whehon1,60254,87.4486,2025-04-27T17:52:55.782Z
spchon1,60309,87.4578,2025-04-27T17:52:55.782Z
broman1,60397,87.4669,2025-04-27T17:52:55.782Z
chhoro1,60469,87.4760,2025-04-27T17:52:55.782Z
varoys1,60554,87.4852,2025-04-27T17:52:55.782Z
gycwoo1,60572,87.4943,2025-04-27T17:52:55.782Z
rebhaw2,60683,87.5034,2025-04-27T17:52:55.782Z
tunbeg1,60710,87.5126,2025-04-27T17:52:55.782Z
shcfly1,60956,87.5217,2025-04-27T17:52:55.782Z
rehbar1,60995,87.5308,2025-04-27T17:52:55.782Z
ywcpar,61008,87.5400,2025-04-27T17:52:55.782Z
grasal4,61101,87.5491,2025-04-27T17:52:55.782Z
atlpuf,61229,87.5582,2025-04-27T17:52:55.782Z
masflo1,61318,87.5674,2025-04-27T17:52:55.782Z
plukit1,61337,87.5765,2025-04-27T17:52:55.782Z
whwswa1,61351,87.5856,2025-04-27T17:52:55.782Z
fiediu1,61389,87.5948,2025-04-27T17:52:55.782Z
ivbwoo1,61401,87.6039,2025-04-27T17:52:55.782Z
pabwoo1,61427,87.6130,2025-04-27T17:52:55.782Z
gilhum1,61583,87.6222,2025-04-27T17:52:55.782Z
junowl1,61619,87.6313,2025-04-27T17:52:55.782Z
babwre1,61713,87.6404,2025-04-27T17:52:55.782Z
slttro1,61714,87.6496,2025-04-27T17:52:55.782Z
grejun2,61766,87.6587,2025-04-27T17:52:55.782Z
fisfly1,61806,87.6679,2025-04-27T17:52:55.782Z
olbeup1,61821,87.6770,2025-04-27T17:52:55.782Z
grawar,61928,87.6861,2025-04-27T17:52:55.782Z
whtgre3,61949,87.6953,2025-04-27T17:52:55.782Z
redava,61965,87.7044,2025-04-27T17:52:55.782Z
yeltho1,62000,87.7135,2025-04-27T17:52:55.782Z
brofal1,62151,87.7227,2025-04-27T17:52:55.782Z
chithr1,62152,87.7318,2025-04-27T17:52:55.782Z
glteme1,62305,87.7409,2025-04-27T17:52:55.782Z
auspip2,62369,87.7501,2025-04-27T17:52:55.782Z
varant1,62410,87.7592,2025-04-27T17:52:55.782Z
wbswea1,62497,87.7683,2025-04-27T17:52:55.782Z
hohgre1,62562,87.7775,2025-04-27T17:52:55.782Z
grepew,62779,87.7866,2025-04-27T17:52:55.782Z
pomjae,62815,87.7957,2025-04-27T17:52:55.782Z
chbant1,62951,87.8049,2025-04-27T17:52:55.782Z
chibat1,63058,87.8140,2025-04-27T17:52:55.782Z
marmur,63070,87.8231,2025-04-27T17:52:55.782Z
ascspl1,63148,87.8323,2025-04-27T17:52:55.782Z
wonsto1,63160,87.8414,2025-04-27T17:52:55.782Z
ccbfin,63213,87.8506,2025-04-27T17:52:55.782Z
yectyr1,63237,87.8597,2025-04-27T17:52:55.782Z
whcsta1,63265,87.8688,2025-04-27T17:52:55.782Z
shbcuc1,63321,87.8780,2025-04-27T17:52:55.782Z
whcman1,63361,87.8871,2025-04-27T17:52:55.782Z
chwwid,63370,87.8962,2025-04-27T17:52:55.782Z
capwea1,63695,87.9054,2025-04-27T17:52:55.782Z
verfly4,63745,87.9145,2025-04-27T17:52:55.782Z
tropew4,63839,87.9236,2025-04-27T17:52:55.782Z
larbun,64102,87.9328,2025-04-27T17:52:55.782Z
wtmjay1,64113,87.9419,2025-04-27T17:52:55.782Z
viojay1,64127,87.9510,2025-04-27T17:52:55.782Z
sagthr,64183,87.9602,2025-04-27T17:52:55.782Z
ruwspa,64351,87.9693,2025-04-27T17:52:55.782Z
leskes1,64441,87.9784,2025-04-27T17:52:55.782Z
bahgoo,64493,87.9876,2025-04-27T17:52:55.782Z
grbtit1,64516,87.9967,2025-04-27T17:52:55.782Z
blcjay1,64551,88.0058,2025-04-27T17:52:55.782Z
scptyr1,64566,88.0150,2025-04-27T17:52:55.782Z
savwar1,64677,88.0241,2025-04-27T17:52:55.782Z
polpar1,64692,88.0333,2025-04-27T17:52:55.782Z
ructan1,64698,88.0424,2025-04-27T17:52:55.782Z
chspet1,64727,88.0515,2025-04-27T17:52:55.782Z
scbflo1,64882,88.0607,2025-04-27T17:52:55.782Z
mouela1,65171,88.0698,2025-04-27T17:52:55.782Z
screup1,65248,88.0789,2025-04-27T17:52:55.782Z
rudpig,65269,88.0881,2025-04-27T17:52:55.782Z
strtho1,65286,88.0972,2025-04-27T17:52:55.782Z
pabspi1,65358,88.1063,2025-04-27T17:52:55.782Z
gytmar1,65436,88.1155,2025-04-27T17:52:55.782Z
rebfai1,65496,88.1246,2025-04-27T17:52:55.782Z
didcuc1,65546,88.1337,2025-04-27T17:52:55.782Z
integr2,65558,88.1429,2025-04-27T17:52:55.782Z
whcpin,65603,88.1520,2025-04-27T17:52:55.782Z
faimar2,65645,88.1611,2025-04-27T17:52:55.782Z
baytan3,66149,88.1703,2025-04-27T17:52:55.782Z
orfpar,66226,88.1794,2025-04-27T17:52:55.782Z
callar1,66270,88.1885,2025-04-27T17:52:55.782Z
higmot1,66396,88.1977,2025-04-27T17:52:55.782Z
chirav,66455,88.2068,2025-04-27T17:52:55.782Z
wescap1,66555,88.2159,2025-04-27T17:52:55.782Z
spwgoo1,66637,88.2251,2025-04-27T17:52:55.782Z
ventro1,66748,88.2342,2025-04-27T17:52:55.782Z
savhaw1,66772,88.2434,2025-04-27T17:52:55.782Z
nezpig2,66911,88.2525,2025-04-27T17:52:55.782Z
afpwag1,66912,88.2616,2025-04-27T17:52:55.782Z
whcpig2,67053,88.2708,2025-04-27T17:52:55.782Z
grcfly1,67159,88.2799,2025-04-27T17:52:55.782Z
wepdov1,67231,88.2890,2025-04-27T17:52:55.782Z
epaori4,67324,88.2982,2025-04-27T17:52:55.782Z
piecuc1,67352,88.3073,2025-04-27T17:52:55.782Z
humwar1,67357,88.3164,2025-04-27T17:52:55.782Z
spbfan1,67513,88.3256,2025-04-27T17:52:55.782Z
baymac,67544,88.3347,2025-04-27T17:52:55.782Z
swatan1,67613,88.3438,2025-04-27T17:52:55.782Z
grasal3,67717,88.3530,2025-04-27T17:52:55.782Z
darwar1,67861,88.3621,2025-04-27T17:52:55.782Z
amesun2,67895,88.3712,2025-04-27T17:52:55.782Z
yecspi2,67965,88.3804,2025-04-27T17:52:55.782Z
whbsun2,67991,88.3895,2025-04-27T17:52:55.782Z
ausbla1,68078,88.3986,2025-04-27T17:52:55.782Z
dobfin1,68581,88.4078,2025-04-27T17:52:55.782Z
yelbit,68596,88.4169,2025-04-27T17:52:55.782Z
rivter1,68920,88.4261,2025-04-27T17:52:55.782Z
ruther1,68959,88.4352,2025-04-27T17:52:55.782Z
linbar1,69117,88.4443,2025-04-27T17:52:55.782Z
tropew3,69238,88.4535,2025-04-27T17:52:55.782Z
bubhum,69249,88.4626,2025-04-27T17:52:55.782Z
gryfly,69530,88.4717,2025-04-27T17:52:55.782Z
whbdro1,69580,88.4809,2025-04-27T17:52:55.782Z
colcha1,69595,88.4900,2025-04-27T17:52:55.782Z
afghor1,69634,88.4991,2025-04-27T17:52:55.782Z
trogna2,69637,88.5083,2025-04-27T17:52:55.782Z
lobcor1,69671,88.5174,2025-04-27T17:52:55.782Z
bubtan2,69744,88.5265,2025-04-27T17:52:55.782Z
ocbfly1,70072,88.5357,2025-04-27T17:52:55.782Z
namdov1,70215,88.5448,2025-04-27T17:52:55.782Z
wispet,70669,88.5539,2025-04-27T17:52:55.782Z
baywre1,70676,88.5631,2025-04-27T17:52:55.782Z
whcbul2,70856,88.5722,2025-04-27T17:52:55.782Z
somgre1,70869,88.5813,2025-04-27T17:52:55.782Z
webwoo1,70872,88.5905,2025-04-27T17:52:55.782Z
thbplo1,70997,88.5996,2025-04-27T17:52:55.782Z
lobsun2,71000,88.6088,2025-04-27T17:52:55.782Z
tawpip1,71372,88.6179,2025-04-27T17:52:55.782Z
emedov2,71392,88.6270,2025-04-27T17:52:55.782Z
lesnig,71517,88.6362,2025-04-27T17:52:55.782Z
ratcis1,71519,88.6453,2025-04-27T17:52:55.782Z
scamyz1,71822,88.6544,2025-04-27T17:52:55.782Z
lobher,71901,88.6636,2025-04-27T17:52:55.782Z
whrswi1,71977,88.6727,2025-04-27T17:52:55.782Z
scoori,72010,88.6818,2025-04-27T17:52:55.782Z
yeceup1,72051,88.6910,2025-04-27T17:52:55.782Z
spepar1,72093,88.7001,2025-04-27T17:52:55.782Z
syrwoo1,72125,88.7092,2025-04-27T17:52:55.782Z
stebul2,72171,88.7184,2025-04-27T17:52:55.782Z
grewoo2,72211,88.7275,2025-04-27T17:52:55.782Z
gobsal1,72216,88.7366,2025-04-27T17:52:55.782Z
blfdot1,72293,88.7458,2025-04-27T17:52:55.782Z
